tweet_id,airline_sentiment,whole_tweet,emoticon,mentions,hashtags,airline,n_words,n_words_mayus,n_words_mayus_len,n_suspensivos,n_exclamations,n_questions,len_tw
942335138444259329,negative,las nuevas rutas dsd mad deberian preocupar mucho a iberia y tmb aireuropa no a bcn que ya tiene esos destionos de fly norwegian o flywithleveles crece mas rapido o malo para iag ,[],"['Iberia', 'AirEuropa...', 'Fly_Norwegian...', 'flywithlevelES']",[],"['iberia', 'aireuropa']",32,3,11,3,0,0,179
934118597642907649,positive,que suerte van a tener algunos amigos mios que acaban de entrar en iberia de poder compartir cabina contigo ,[],['Iberia'],[],['iberia'],19,0,0,0,3,0,108
937706665255817216,negative,iberia hola hace una semana que puse una reclamacion porque me han cobrado dos veces unos billetes y todavia no me han reembolsado el dinero necesito un contacto directo de reclamaciones gracias,[],['Iberia'],[],['iberia'],31,0,0,0,1,0,194
942809290452164608,neutral,iberia parece que hay un problema con el buscador de la web no funciona y lo he intentado desde firefox y chrome al buscar en lugar de los resultados redirige a la pagina principal de nuevo ,[],['Iberia'],[],['iberia'],36,0,0,0,0,0,190
931602089343582208,neutral,con iberia mi destino a un solo click deseadme suerte holaargentina hola 79 destinos europeos al mejor precio,[],"['Iberia,']",['HolaArgentina.'],['iberia'],19,0,0,0,1,0,109
947358559272042496,negative,las nuevas maquinas de facturacion de iberia en el puenteaereo entran en un bucle logico te piden que escanees la tarjeta de embarque para obtener la tarjeta de embarque estare viajando en el tiempo ,[],['iberia'],['puenteaereo'],['iberia'],34,0,0,0,0,1,199
933536563560177664,positive,con iberia mi destino a un solo click deseadme suerte holacolombia hola 79 destinos europeos al mejor precio,[],"['Iberia,']",['HolaColombia.'],['iberia'],18,0,0,0,1,0,108
943108830841528323,negative,sirchandlerblog ejem ejem web iberia level francia de nada pic twitter com 9q3wfeyxzl,[],['SirChandlerBlog'],[],"['iberia', 'level']",9,1,5,6,0,0,85
942878175884988416,negative,iberia y vergonzoso que despues de que hoy hubiesen negociaciones entre sindicato e iberia lo sigan negando al final resulta que solo por twitter van a dar algo de informacion por lo menos aceptan que existe una huelga debe ser que aqui la gente lee lo que escriben 2 2 ,[],['Iberia'],[],"['iberia', 'iberia']",49,0,0,0,0,0,270
938033359372062720,positive,tdeniss iberia es cara porque es mejor calidad ,[],[],[],['iberia'],9,0,0,0,0,0,47
946296488644276224,negative,el ultimo adios al padre de iberia de los angeles,[],[],[],['iberia'],11,0,0,0,0,0,49
943233229565366273,positive,iberia plus cumple 25 anos queremos celebrarlo contigo de una manera muy especial elige tu numero favorito y preparate para ganar ,[],[],[],['iberia'],21,0,0,1,1,0,130
927549507495133184,neutral,chicos este mes en ryanair hay vuelos que salen desde madrid y alicante a un monton de sitios a 10 euros n nrt para alegrar el dia alguien,[],[],[],['ryanair'],26,24,100,0,0,0,138
941474684402569216,neutral,sirchandlerblog iberia hola consulta como canjeo avios por vuelos en lan latam no encuentro la opcion en iberia ni en lan latam,[],"['SirChandlerBlog', 'Iberia']",[],"['iberia', 'iberia']",20,2,19,0,0,1,127
948293281938632705,negative,cuando hay temporal en galicia y el expresso de hogwarts es cancelado ryanair ofrece vuelos low cost para llegar a tiempo a clase porlasbarbasdemerlin laqueestacayendopic twitter com 9eq2iegl6p,[],[],"['porlasbarbasdemerlin', 'laqueestacayendopic.twitter.com/9Eq2iEgL6P']",['ryanair'],24,0,0,0,0,0,193
946482983795556353,positive,todos deberiamos tener una vargas ynes en nuestra vida yo soy afortunado gracias por cuidar de cada detalle nes sin duda de las mejores trabajadoras de iberia y una gran amiga pic twitter com darqtgis2i,[],['vargas_ynes'],[],['iberia'],29,0,0,0,1,0,202
940668962190299137,negative,pilotos le dicen basta a ryanair y paran el viernes aviacionenargentina,[],[],[],['ryanair'],13,10,42,0,0,0,71
934806446868492289,neutral,pues si esto no es confirmar pic twitter com ztsu4kyjxr,[],[],[],[],6,0,0,1,0,0,55
932629203085922304,negative,por eso puse el tuit ellos andaban igual de despistados que los pasajeros pudimos bajar una hora despues de aterrizar y con escalera y autobus no es el servicio esperado ,[],[],[],[],30,0,0,0,0,0,170
944281095746588679,negative,basura su servicio a volar a europa por avianca y es senor miguel angel ,[],[],[],['avianca'],14,2,2,0,0,0,72
948576946702647297,negative,lo de iberia express es como lo de abre facil no 4horas ,"['1f602', '1f602', '1f602', '1f602']",[],[],['iberia'],12,0,0,1,0,1,56
923208803868446720,negative,beria tuexperto samsungespana celestinogr ton,[],"['tuexperto', 'SamsungEspana', 'CelestinoGR']",[],[],5,0,0,0,0,0,45
935607243638222848,negative,iberia estimados estoy intentando hacer el check in online para un vuelo madrid buenos aires este jueves viajo con una nina de 5 anos el sistema no me deja hacer el checkin recibo el siguiente error la emision de tu billete no ha sido realizada de forma automatica ,[],['Iberia'],[],['iberia'],46,0,0,0,0,0,265
925119179874762759,negative,joder que potra,[],[],[],[],2,0,0,2,0,0,15
933807288040804353,negative,apreciados senores de iberia llevo 2 meses intentando actualizar mi perfil de iberia plus para poner como preferencia que prefiero pasillo a ventanilla y siempre me da este error probado en varios navegadores avisado por la web y ni caso podrian hacer algo pic twitter com p5nn0ldapk,[],['Iberia:'],[],"['iberia', 'iberia']",43,0,0,0,0,3,283
941032458178453504,negative,a las 17 40h que era la hora inicial del vuelo que no se para que mierdas adelantan seguiamos en la fila y nadie habia montado aun en el avion cabreito creciendo ,[],[],[],[],31,1,1,0,0,0,162
936237786897747968,positive,fuerteventura ,['1f60e'],[],[],[],2,0,0,0,0,0,14
948174609530093568,neutral,consultaremos al oraculo de ryanair ,[],[],[],['ryanair'],5,0,0,0,1,0,36
942362846612066304,negative,vivo con el miedo que ryanair me cancelen los vuelos que poquito me fio de ellos,[],[],[],['ryanair'],16,0,0,1,0,0,80
931491796387008512,neutral,ryanair fomentogob consumidores no hay prioridad para los ninos en los embarque en barcelona 3r mundo ,[],"['Ryanair', 'fomentogob', 'consumidores']",[],['ryanair'],16,0,0,0,0,2,102
946277037945233408,neutral,iberia sabemos si se cancela este vuelo gracias ,[],['Iberia'],[],['iberia'],8,0,0,0,1,2,48
940592455199739905,neutral,los trabajadores de iberia en el aeropuerto de elprat convocan huelga hoy en lavanguardiapic twitter com kyc8sowmfc,[],['LaVanguardiapic.twitter.com/KyC8sOWmfc'],['ElPrat'],['iberia'],14,0,0,0,0,0,115
934072769830178816,neutral,pon directo vuelo con iberia a tokyo 10 dias desde 2 990 tax incl ,[],[],[],['iberia'],14,1,6,0,0,0,66
941057477793239040,negative,rt por favor pasajeros que iberia les demora la devolucion del dinero jodamoslos retuiteemos y compartamos en redes entre todos para que les podamos joder la mayor cantidad de ventas posibles iberia no cumple que otros puedan elegir otras aerolineas ,[],[],[],"['iberia', 'iberia']",40,39,215,0,0,1,250
941306869913718786,negative,problemas informaticos de flywithleveles iberia que no debe pagar el cliente,[],"['flywithlevelES', 'Iberia']",[],['iberia'],11,0,0,0,0,0,76
926974639947083776,negative,20 vblog viajamos a londres sky garden y nos cancelan el vuelo ryanair via youtube,[],['YouTube'],['20'],['ryanair'],16,12,57,0,0,0,82
928558096531836928,negative,iberia imposible indicar el tipo de documento de id cuando se hace una reserva via web desde un iphone para el descuento de residente,[],['iberia'],[],['iberia'],24,0,0,0,0,0,133
926097920826503168,negative,ya me joderia ser iberia y perder la maleta de jonkortajarena sabiendo que lavecinarubia esta de camino con chicles para los responsables,[],"['Iberia', 'jonkortajarena', 'lavecinarubia']",[],['iberia'],22,0,0,0,0,0,137
933826100525981697,negative, rayada estoy con vosotros ryana,[],['Ryana'],[],[],6,0,0,0,0,0,32
941057281357221893,negative,rt por favor pasajeros que iberia les demora la devolucion del dinero jodamoslos retuiteemos y compartamos en redes entre todos para que les podamos joder la mayor cantidad de ventas posibles iberia no cumple que otros puedan elegir otras aerolineas ,[],[],[],"['iberia', 'iberia']",40,39,215,0,0,1,250
945028176358625282,negative,iberia hola necesito urgentemente hablar con ustedes ,[],['Iberia'],[],['iberia'],7,0,0,0,0,0,53
933095752804339715,negative,con ryanair no hay limites ,[],[],['Ryanair'],['ryanair'],5,0,0,0,2,0,27
940604017486581762,negative,nezuelaaldia pilotos de ryanair en irlanda italia y alemania convocan huelgas,[],[],[],['ryanair'],12,0,0,0,0,0,77
931197749927858176,neutral,con iberia mi destino a un solo click deseadme suerte holaargentina hola 79 destinos europeos al mejor precio 6,[],"['Iberia,']",['HolaArgentina.'],['iberia'],19,0,0,0,1,0,111
933641067500638209,neutral,con iberia mi destino a un solo click deseadme suerte holaargentina hola 79 destinos europeos al mejor precio,[],"['Iberia,']",['HolaArgentina.'],['iberia'],18,0,0,0,1,0,109
942091424534732800,negative,pues nada que nos enteraremos en el aeropuerto cuando nos quedemos en tierra ,[],[],[],[],13,0,0,1,0,0,77
935561550844350464,neutral,con iberia mi destino a un solo click deseadme suerte holacolombia hola 79 destinos europeos al mejor precio,[],"['Iberia,']",['HolaColombia.'],['iberia'],19,0,0,0,1,0,108
938070476064247808,neutral,tambien puedes hacer un trueque con alguien que viaje en solitario siempre hay almas caritativas ,[],[],[],[],15,0,0,0,0,0,97
941057422180995072,negative,rt por favor pasajeros que iberia les demora la devolucion del dinero jodamoslos retuiteemos y compartamos en redes entre todos para que les podamos joder la mayor cantidad de ventas posibles iberia no cumple que otros puedan elegir otras aerolineas ,[],[],[],"['iberia', 'iberia']",40,39,215,0,0,1,250
926441473062637573,neutral,estoy de acuerdo que es mejor pero creo que no necesario es como entrar en iberia a volar el 320 y te dicen q te saques ht de 330 y 340,[],[],[],['iberia'],31,1,2,0,0,0,135
941590674192977920,neutral,rwegian desafia a iberia lanza vuelos de madrid a eeuu y prepara ya el asalto a latinoamerica por davidpagep ,[],[],[],['iberia'],20,1,4,0,0,0,109
934751936464719872,positive,fthansa se alza con el liderazgo de pasajeros en europa y desbanca a ryanair noticias de aerolineas revista d ,[],[],[],['ryanair'],22,0,0,0,0,0,110
936606920340852737,positive,con esta pedazo de azafata en iberia se vuela muchisimo mejor pic twitter com mtrv7t4cj4,[],['Iberia'],[],['iberia'],14,0,0,0,0,0,88
933327046742298624,neutral,pues nada volvemos a comprar spanair ,['1f604'],[],[],[],7,0,0,0,0,0,37
930822841485979649,neutral,volando voy volando vengo nboeing 737 800 ryanair nnuevecito pic twitter com sdlxuqyszm,[],[],[],['ryanair'],7,0,0,0,0,0,87
930824675470569472,negative,2017 y para ryanair seguimos siendo la mujeres las que cambiamos panales pic twitter com 23fvc2qetc,[],[],[],['ryanair'],12,0,0,1,0,0,99
945617300727660546,positive,ahora mismo os mando dm gracias ,[],[],[],[],6,1,3,0,1,0,32
931076597737762816,neutral,realmente no es de iberia es de iag a quien pertenecen iberia british airways y vueling nen la aviacion espanola son el espanol y el ingles los idiomas basicos nla azafata asturiana dominaba ambos nexigir otra cosa es buscar un problema donde existe ,[],[],[],"['iberia', 'iberia']",40,1,3,0,0,0,250
950339068726046720,positive,enhorabuena por esta accion ,[],[],[],[],5,0,0,0,0,0,28
926953162799493121,neutral,cantabria siempre humeda travel ryanair aeropuerto seveballesteros boeing737 santander ,[],[],"['travel', 'ryanair', 'aeropuerto', 'seveballesteros', 'boeing737', 'santander…']",['ryanair'],11,0,0,0,0,0,87
931525658148245506,neutral, ryanair busca convertirse en el amazon de los viajes desde sus oficinas en madrid ,[],[],[],['ryanair'],14,0,0,0,0,0,83
935535082152046593,positive,lufthansa supera a ryanair en liderazgo de pasajeros en europa via tec aviation,[],['tec_aviation'],[],"['lufthansa', 'ryanair']",13,0,0,0,0,0,79
930014174956130304,negative,enchufate huevon dedcendio iberia,[],[],[],['iberia'],4,1,6,0,0,0,33
942817054448594944,negative,iberia buenas tardes es posible que el servicio ib plus oro te tenga mas de 15 minutos en espera para una consulta y que ni siquiera te diga cuanto tiempo de espera tienes de veras me parece un poco vergonzoso ,[],['Iberia'],[],['iberia'],40,1,2,0,0,1,210
946315416678301697,neutral,es lo que tiene viajar con iberia okno,[],[],[],['iberia'],8,0,0,0,0,0,38
935626680030330883,negative,vamos a morir todos ,[],[],[],[],4,0,0,0,1,0,20
923439478559137793,negative,iberia y ahora slot de 10 minutos verguenza indemnizacion mepasoalave vivaelave renfe habeis ganado un nuevo pasajero,[],"['Iberia', 'Renfe']","['verguenza', 'indemnizacion', 'mepasoalave', 'vivaelave']",['iberia'],17,0,0,1,0,0,117
930876389166862336,negative,volotea quiere ofertar en asturias los practicamente mismos vuelos que tiene ryanair en cantabria no entiendo por que quiere competir asi cuando lo mejor seria dar otros destinos ,[],[],[],"['volotea', 'ryanair']",28,0,0,1,0,0,179
942038689428967429,negative,me robaron en vuelo iberia 6833 de madrid al arribar a santiago es tan lindo llegar a chile pais de ladrones ,[],['Iberia'],[],['iberia'],21,0,0,0,1,0,109
924011838387441665,neutral,jajaja para cuando el tutoriale de extremo para squad battles nlo necesito no paso de elite 2,[],[],[],[],17,0,0,0,1,1,93
932976538710151169,negative,borrar cache ordenador telefono tablet errores en diferentes sitios y nunca puedo terminar procesopic twitter com bji3zykopg,[],[],[],[],14,0,0,0,0,0,124
930527397283336193,neutral,hoy ha sido un dia fantastico seminario de japon en malaga con ceav oficima de turismo de japon iberia y ,[],[],[],['iberia'],21,1,5,2,0,0,105
924958181004017665,neutral,beria estoy realizando un vuelo madrid mexico no tengo avios acumulados de la compra no cuento fisicamente con ,[],[],[],[],18,1,5,0,0,0,111
948694285637050369,neutral,resumiendo n1o volotea es volotea nos vacilo a todos los asturianos con lo de las nuevas rutas n2o recomiendo sacar la tarjeta plus de renfe n3o llamamiento a vueling iberia aireuropa easyjet etc etc a ca chopo gratis el primer ano si abren nuevas rutas ,"['1f914', '1f60b', '1f609']","['Volotea_ES', 'volotea', 'Renfe', 'vueling', 'Iberia', 'AirEuropa', 'easyJet']",['Asturianos'],"['volotea', 'vueling', 'iberia', 'aireuropa', 'easyjet']",42,0,0,0,0,0,254
934385540065124352,negative,dsd luego bravo ibb casi tan bueno como cqando hice 1reclamacion pasaron 2 anos pidiendome documentos y luego m dicn q el plazo ha pasado,[],[],[],[],25,0,0,0,0,0,137
931539103056826368,negative,iberia otro retraso mas en iberia estoy dentro del avion mad vgo con salida a las 15 45 y nos dicen por megafonia que hasta las 16 35 vergonzoso siempre una excusa para el retraso iberia cada dia peor ,[],['Iberia'],[],"['iberia', 'iberia']",35,1,8,0,2,0,201
936611896639156224,neutral,sindicato acusa ryanair de publicidade enganosa no recrutamento,[],[],[],['ryanair'],9,0,0,0,0,0,63
945349124114837504,positive,otra low cost con personal muy muy piola es flywithleveles de iberia vacaciones,"['2708', '1f60a']","['flywithlevelES', 'Iberia']",['vacaciones'],['iberia'],13,0,0,0,0,0,79
934094742845050880,neutral,la plantilla de ryanair en espana se une en sus propios sindicatos para frenar las practicas laborales de la low cost via indpcom,[],['indpcom'],[],['ryanair'],24,0,0,0,0,0,129
948983553798430721,negative,a mi con iberia me va a dar un infarto cualquier dia redios,[],[],[],['iberia'],13,1,1,0,0,0,59
935459932610187269,negative,la cuestion no es el dinero es que en dos dias se me ha mareado sin dar solucion alguna simplemente se me decia espere a ver que podemos hacer espere que lo estamos consultando y al final sin solucion un servicio de atencion muy deficitario,[],[],[],[],45,0,0,1,0,0,240
923952860420804608,negative,iberialamentable pues toca fastidiarse para que iberia gane dinero a manos llenas ,[],['Iberialamentable'],[],['iberia'],12,0,0,0,0,0,82
925034250591768576,neutral, a ver si ambas empresas tienen detalles con gente parada alguna vez ,[],[],[],[],12,1,2,1,2,0,69
941067000746532864,neutral,los sindicatos convocan huelga en el colectivo de tierra de ryanair en espana el 30 de diciembre,[],[],[],['ryanair'],17,0,0,0,0,0,96
